Ciudades,TA,LPI,AREA_MN,AREA_AM,AREA_MD,GYRATE_MN,GYRATE_AM,GYRATE_MD,PRD,SHDI,SIDI,MSIDI,SHEI,SIEI,MSIEI,NP,DIVISION,SPLIT,MESH,PAFRAC,SHAPE_MN,SHAPE_MD,PARA_MN,PARA_MD,FRAC_MD,SQUARE_MN,SQUARE_MD,IJI,RNMDP_2020,PobT,PobH,PobM,Vehiculos,T_Viviendas,T_Viv_Prin,T_Viv_Sec,Viv_vacias,T_viv_col,COM,ED_SING,EQUIP,IND,OCIO,OFI,RES_PLU,RES_UNI
Albacete,0.361848312,0.043770616,0.343442476,0.003312814,0.452379586,0.644729443,0.043912614,0.612686122,0.171892947,0.313544714,0.939763445,0.864693382,0.898868739,0.93976435,0.864691995,0.111975824,0.998846191,0.378329373,0.003312815,0.93477471,0.876024398,0.879393519,0.529594202,0.531636529,0.946039484,1.42E-06,0.727307495,0.549032578,0.670573753,0.052278895,0.054838828,0.050045176,0.062131746,0.054358827,0.047692936,0.090152638,0.098503602,0.041275797,0.182378338,0.095285621,0.3609683,0.548393349,0.11450655,0.11585042,0.364326413,0.520051433
Alcalá de Henares,0.364104835,0.036621812,0.402392812,0.005074409,0.284947471,0.584004706,0.067692621,0.522971407,0.170827823,0.333506947,0.928641395,0.842667739,0.929891937,0.928641828,0.842667072,0.096167281,0.997877512,0.24853159,0.005074409,0.924306097,0.914039212,0.931749217,0.68508491,0.720239843,0.97299079,1.56E-06,0.841527273,0.640642863,0.708788268,0.059243777,0.061819333,0.056996425,0.06161801,0.051549145,0.054420532,0.021892717,0.037870425,0.056285178,0.638294253,0.156274082,0.57908192,0.799754913,0.134881633,0.396966824,0.303672185,0.143282184
Alcobendas,0.312558693,0.04307565,0.853505908,0.004278302,1,1,0.055883027,1,0.170827823,0.333506947,0.928641395,0.842667739,0.929891937,0.928641828,0.842667072,0.03892021,0.997927547,0.253046757,0.004278302,0.926891919,0.881354555,0.871806994,0.432229995,0.360629269,0.939493632,-1.03E-05,0.718086677,0.854249001,1,0.035510221,0.036394901,0.034738277,0.122737686,0.026894723,0.029610058,0.009873528,0.009882365,0.016885553,0.319517972,0.147244998,0.484106502,0.243134379,0.069885459,1,0.306888587,0.619428438
Alcorcón,0.177407343,0.04923961,0.475418683,0.003365189,0.404802227,0.741921178,0.053437936,0.652121455,0.350601236,0.309804368,0.94297709,0.871207274,0.905383888,0.942978152,0.871207057,0.039659458,0.996856797,0.182600868,0.003365188,0.927784515,0.882029303,0.899256862,0.552545194,0.549263253,0.953823595,1.46E-06,0.779430348,0.457347937,0.723720831,0.05169354,0.05338764,0.050215321,0.049378772,0.046269319,0.050029874,0.022730048,0.022782346,0.00750469,0.785720996,0.095274376,1,0.478318184,0.060566963,0.072131177,0.517252732,0.127935619
Algeciras,0.239682168,0.03055367,0.186671149,0.002927049,0.191471956,0.420108384,0.046357743,0.395603969,0.259506953,0.524039261,0.777919943,0.602939088,0.75502679,0.777920928,0.602939128,0.136460381,0.998226757,0.283626195,0.002927049,0.945711259,0.89024074,0.892950443,0.851323164,0.847649113,0.962739957,1.46E-06,0.757998962,0.601339077,0.570809249,0.036907936,0.039081691,0.035011183,0.044809304,0.035317893,0.032329419,0.081988661,0.043670518,0.020637899,0.473414337,0.028452317,0.403072571,0.277655689,0.14161127,0.074321674,0.232941903,0.871744911
Alicante/Alacant,0.596039642,0.024846391,0.393277479,0.003093043,0.385814341,0.663823009,0.043170977,0.551260439,0.104354176,0.328645191,0.924196807,0.83408295,0.894031497,0.924197393,0.83408258,0.161074916,0.999649754,0.667467011,0.003093043,0.924024794,0.876690668,0.885919783,0.56456323,0.574754746,0.950129305,1.45E-06,0.753774632,0.55891286,0.624919717,0.101202196,0.105145186,0.097761663,0.117122363,0.121814703,0.100442171,0.500776276,0.164414341,0.07879925,0.474663179,0.042320536,0.350157855,0.337409463,0.388733919,0.088102027,0.551706702,0.586293894
Almería,0.275230723,0.039558189,0.138882745,0.003538496,0.166039956,0.383191812,0.047705698,0.387129008,0.225989361,0.309226764,0.944834084,0.875001767,0.919413456,0.944833903,0.875000799,0.210620806,0.998095665,0.26941313,0.003538497,0.926590781,0.895888135,0.90621473,0.877506215,0.90587908,0.96652155,1.50E-06,0.789132493,0.600758182,0.601209591,0.060371304,0.063408883,0.057720806,0.070662546,0.065094777,0.052386502,0.214147405,0.119006408,0.033771107,0.490912238,0.089192763,0.647954993,0.178230377,0.182695715,0.17354255,0.549432859,0.524227615
Ávila,0.275230723,0.039558189,0.138882745,0.003538496,0.166039956,0.383191812,0.047705698,0.387129008,0.378302728,0.287754007,0.971444361,0.932136159,0.94077784,0.97144388,0.932135731,0.057588263,0.991853289,0.079337711,0.007178051,0.933067057,0.886915751,0.891442403,0.677668451,0.661878431,0.954930902,1.46E-06,0.755446914,0.576545511,0.706968529,0.017503366,0.017880184,0.017174566,0.020715882,0.022518593,0.017243064,0.061160052,0.053487567,0.041275797,0.193936531,0.099498323,0.724026194,0.319861546,0.290872802,0.051762451,0.424194668,0.45885263
Badajoz,0.554304902,0.037301717,0.346913438,0.004319119,0.250832424,0.578712601,0.048552576,0.460040581,0.112211187,0.725947306,0.673496389,0.478824168,0.664382447,0.673496859,0.478823173,0.169815919,0.999122385,0.444522884,0.00431912,0.909299673,0.892735542,0.896884878,0.710863428,0.74117678,0.957142844,1.49E-06,0.778732352,0.506267593,0.630218369,0.045276229,0.047088003,0.043695331,0.057847963,0.047056788,0.042632093,0.090030528,0.069163493,0.037523452,0.523078843,0.025692824,0.350307316,0.165885838,0.04075904,0.085623182,0.230170306,1
Badalona,0.153543775,0.060949364,0.135382292,0.002237845,0.205852804,0.421316016,0.034342848,0.448439347,0.405091208,0.289239399,0.970161143,0.929256942,0.937291844,0.970162062,0.929255913,0.120538108,0.997747421,0.237652753,0.002237845,0.943864758,0.944585871,0.957795452,0.817793182,0.90417249,0.984323095,1.69E-06,0.92495234,0.803566987,0.671001927,0.06692176,0.070801255,0.06353663,0.062761743,0.060655962,0.061939477,0.038360227,0.058007459,0.039399625,0.510747213,0.118111137,0.486945248,0.455468077,0.042060216,0.097507382,0.670814369,0.284502119
Barcelona,1,0.017418482,0.188092563,0.00460283,0.350278432,0.477317154,0.051143691,0.538510176,0.062199356,0.359671168,0.904608756,0.797609586,0.918328602,0.904608555,0.797608715,0.565037612,0.999768838,0.752515841,0.004602831,0.949439423,0.914680046,0.917457022,0.661986431,0.634941047,0.962535956,1.55E-06,0.828783029,0.946669862,0.896488975,0.4990455,0.508854179,0.490486745,0.481269753,0.529889846,0.518032519,0.676301788,0.57647566,0.77673546,0.716693258,0.064571778,0.549420182,0.277494893,0.342757442,0.569471261,0.977948932,0.167149785
Burgos,0.391441498,0.031095562,0.547716154,0.006244797,0.431956484,0.679530773,0.07177853,0.59729145,0.158897956,0.447202714,0.832244486,0.679005994,0.804715497,0.832244097,0.679005702,0.075955743,0.997468225,0.217114643,0.006244798,0.939204328,0.887462615,0.898617911,0.602248114,0.55078582,0.952816952,1.49E-06,0.77416484,0.45207014,0.771836866,0.052903234,0.05405435,0.051898805,0.053439472,0.060163631,0.053823803,0.120244222,0.092141789,0.12195122,0.324367978,0.114637917,0.432633056,1,0.050377868,0.028605636,0.322081174,0.137059814
Cáceres,0.226370639,0.161388082,0.259490591,0.017353689,0.246598542,0.485040756,0.095248516,0.468667366,0.274767056,0.29329303,0.963111535,0.913668967,0.925553727,0.963112607,0.913668081,0.092714748,0.985165601,0.04518236,0.017353689,0.93187152,0.886141381,0.897730439,0.716073912,0.76359466,0.956611907,1.47E-06,0.774966082,0.500601791,0.685880968,0.028864406,0.029669882,0.028161572,0.036695853,0.032851014,0.028055381,0.104474488,0.047393551,0.033771107,0.17807069,0.07787687,0.607180989,0.525009883,0.229932209,0.084702605,0.348251441,0.43540238
Cádiz,0.078197525,0.064469365,0.204689486,0.001507163,0.320497732,0.488089302,0.032004725,0.500086749,0.795411414,0.367208191,0.887648127,0.767688223,0.856563063,0.887647608,0.76768698,0.040601797,0.996795754,0.179710416,0.001507164,0.960879071,0.877804179,0.881281695,0.623511441,0.63055956,0.94949503,1.37E-06,0.70755857,0.576334115,0.695621923,0.034617195,0.035124548,0.034174495,0.03511291,0.038657778,0.035565996,0.093257741,0.044898466,0.031894934,0.42866556,0.138517702,0.522427891,0.434467127,0.262829835,0.268095609,0.955895306,0.0293495
Cartagena,0.572096527,0.077405071,0.182321387,0.013548213,0.228529192,0.43127287,0.068509329,0.431395435,0.108721596,0.342396768,0.914309433,0.815403075,0.883679582,0.914310949,0.815402746,0.33349039,0.995902127,0.146260794,0.013548213,0.928946692,0.877780156,0.883162518,0.741694408,0.748559586,0.954962082,1.43E-06,0.739520971,0.670070257,0.593663027,0.064805247,0.069166658,0.060999612,0.079491451,0.075599579,0.058006211,0.494234627,0.070659238,0.056285178,0.601345239,0.061103201,0.429119732,0.398963517,0.197770084,0.02895755,0.34614186,0.638539129
Castelló de la Plana,0.240194232,0.100647344,0.213784175,0.008359403,0.22871577,0.47131707,0.061833775,0.45405209,0.258953695,0.272798257,0.991266403,0.978439678,0.968564558,0.991266865,0.978439069,0.119408926,0.993648548,0.099524032,0.008359403,0.897200045,0.91917083,0.911671175,0.772613881,0.77461191,0.963028588,1.58E-06,0.822483615,0.825596284,0.684275316,0.052257304,0.054262857,0.050507319,0.063825982,0.059412729,0.052188854,0.145887484,0.089457286,0.026266417,0.599305079,0.168321072,0.438862072,0.453580624,0.136787446,0.032945845,0.526487275,0.349581447
Ceuta,0.078817076,0.050362153,0.151283254,0.002531112,0.129398932,0.35650473,0.045582626,0.326621454,0.789158987,0.268802691,0.997523178,0.993808822,0.990217031,0.997523488,0.993808327,0.055370518,0.994192929,0.107857306,0.002531112,0.987808408,0.891780296,0.885227158,1,1,0.96436573,1.32E-06,0.721608648,0.565286762,0.661421537,0.02525002,0.027377584,0.023393573,0.033581142,0.017410496,0.01885908,0.007204536,0.008719734,0.024390244,0.360179528,0.27708445,0.362033855,0.358353801,0.335319031,0.125101623,0.398946785,0.418719944
Ciudad Real,0.129812525,0.107361042,0.235810191,0.004763078,0.332453068,0.518254732,0.04830016,0.538801913,0.479146273,0.309351991,0.941275675,0.867750246,0.897175162,0.941275959,0.867749485,0.058506231,0.993265279,0.094399474,0.004763078,0.927512228,0.90790077,0.924641353,0.62995449,0.662555371,0.964012069,1.55E-06,0.827314329,0.641755528,0.726825091,0.022641713,0.023021445,0.022310371,0.024185835,0.024824191,0.022477322,0.053554296,0.034310684,0.024390244,0.25216146,0.045487837,0.9324203,0.217011976,0.11894885,0.291117299,0.565590464,0.391141538
Córdoba,0.877489523,0.018602479,0.332262849,0.003039363,0.398444228,0.635613116,0.042657566,0.578267289,0.070883149,0.468958423,0.810515664,0.647442174,0.778289668,0.810515265,0.647441461,0.280678809,1,1,0.003039363,0.927025358,0.90790077,0.89203209,0.605210484,0.589675901,0.952125665,1.42E-06,0.727775734,0.480048434,0.631074716,0.097770734,0.100729198,0.095189268,0.112131075,0.099753835,0.092253041,0.231661579,0.115054768,0.101313321,0.223427925,0.050320832,0.27127423,0.383044008,0.162942973,0.062812113,0.263588708,0.816924625
"Coruña, A",0.257263168,0.03505956,0.23207087,0.003385614,0.269963833,0.502965154,0.042657566,0.486035848,0.241772713,0.279903268,0.980523966,0.952913978,0.956061017,0.980524424,0.952913116,0.117816699,0.998034622,0.263196985,0.003385613,0.963063676,0.889668441,0.890127003,0.689338839,0.706694475,0.956842633,-1,0.784108376,0.520775756,0.78093556,0.074250089,0.07386323,0.07458765,0.072001041,0.088443281,0.079955715,0.183933711,0.125949537,0.075046904,0.427079709,0.093568474,0.716939278,0.424199899,0.143420041,0.169698757,0.556147808,0.288654429
Cuenca,0.107814252,0.049498365,0.219502269,0.00192549,0.193524313,0.47064848,0.044723585,0.3984046,0.576910686,0.276815489,0.986154691,0.96616182,0.970432917,0.98615484,0.966160536,0.05220231,0.997081954,0.193943666,0.00192549,0.93862369,0.888720261,0.895764325,0.87345666,0.833715983,0.961017974,1.47E-06,0.767136893,0.484419572,0.704345964,0.016379437,0.016703788,0.016096418,0.020165379,0.020214301,0.016260883,0.080139555,0.031782941,0.046904315,0.614942996,0.140802419,0.462165569,0.515367853,0.093601881,0.189616323,0.543268095,0.298684448
Dos Hermanas,0.434111784,0.060496866,0.241203896,0.009987246,0.211837649,0.47331838,0.069306097,0.424578621,0.143279132,0.361889291,0.888092461,0.768454744,0.834145165,0.888093031,0.768453909,0.191278494,0.996039223,0.150555443,0.009987246,0.918509636,0.897469377,0.904922124,0.722344191,0.806890327,0.96376709,1.49E-06,0.795337387,0.470498695,0.588417898,0.040498031,0.042686172,0.038588726,0.0484457,0.03307955,0.033546354,0.019084169,0.034343342,0.018761726,0.417916636,0.075452337,0.532738192,0.50667206,0.046300762,0.044250047,0.145737182,0.644914345
Elche/Elx,0.447789838,0.052129371,0.328107721,0.003983257,0.362362937,0.625101296,0.042494853,0.547325157,0.138902743,0.397968549,0.863647848,0.727693903,0.82428023,0.863649185,0.727692911,0.145047036,0.998899228,0.389382652,0.003983256,0.914565085,0.875726944,0.887408707,0.581930808,0.589351671,0.951268682,6.34E-07,0.754863796,0.556710592,0.526653821,0.070400002,0.074899334,0.066474023,0.081746623,0.074013542,0.065214675,0.238290449,0.088555921,0.028142589,0.936230132,0.021935912,0.357988735,0.375839066,0.143776778,0.032835557,0.343867413,0.73044979
Fuenlabrada,0.222453348,0.0716817,0.364380314,0.004939508,0.48861875,0.692850504,0.051216705,0.663020332,0.279605642,0.406328429,0.855521632,0.714719599,0.828581072,0.855521565,0.714719029,0.064883264,0.996201337,0.155989678,0.004939508,0.926382509,0.916868914,0.921466454,0.559241077,0.51178401,0.958252824,1.52E-06,0.805885851,0.852271133,0.599710983,0.05832976,0.061681615,0.055405033,0.060839457,0.04625626,0.050475907,0.011757523,0.022899916,0.011257036,0.878568163,0.058581703,0.667399828,0.92238666,0.193147219,0.043980925,0.337307527,0.095434616
Getafe,0.300586069,0.049017881,0.266520986,0.004902687,0.270939778,0.499950765,0.058662259,0.469526589,0.206926477,0.343080534,0.918198915,0.822683487,0.893583091,0.918199966,0.822682181,0.119863848,0.997396175,0.212361254,0.004902687,0.923179083,0.902306367,0.913213038,0.672611774,0.718857483,0.963262877,1.56E-06,0.81391426,0.369622145,0.729929351,0.055530733,0.05817817,0.053220659,0.053532382,0.045055469,0.047336261,0.029010031,0.031430232,0.031894934,0.570439936,0.124487588,0.439365717,0.816852919,0.067374425,0.056059516,0.328546996,0.252184017
Gijón,0.466856079,0.050413432,0.417913353,0.008617658,0.524226419,0.664728464,0.072959957,0.640292432,0.133229787,0.334417335,0.915130892,0.816932429,0.853503776,0.915131008,0.816931492,0.118726543,0.99696087,0.18764387,0.008617658,0.957444833,0.872722019,0.873105483,0.505987948,0.495007295,0.944009272,1.43E-06,0.727399107,0.471673657,0.740847784,0.081480959,0.082348338,0.080724111,0.083418004,0.096123383,0.092780101,0.140933275,0.108105107,0.118198874,0.244135831,0.031180759,0.423601064,0.729295578,0.088092936,0.092277231,0.403928843,0.38779189
Girona,0.153218579,0.029575281,0.213111805,0.001241348,0.387106034,0.530093655,0.029035521,0.573316132,0.405950757,0.297170735,0.958240038,0.903122082,0.926029858,0.958240174,0.903121529,0.076410665,0.999059341,0.427522217,0.001241348,0.930419926,0.872722019,0.898186307,0.617755257,0.593270912,0.954546062,1.52E-06,0.790766967,0.727070435,0.789445515,0.030997712,0.032054207,0.030075847,0.037795367,0.031006406,0.028961834,0.043157436,0.043938315,0.075046904,0.807086316,0.04889506,0.704134632,0.307126603,0.149036749,0.111654681,0.481783817,0.480362665
Granada,0.314618706,0.061639131,0.215220334,0.005288866,0.228299558,0.446989865,0.052603216,0.426519384,0.197697015,0.289442623,0.96947286,0.927716524,0.951275607,0.96947269,0.927715664,0.155364019,0.997295104,0.206045254,0.005288866,0.935639355,0.87942852,0.884724968,0.772765581,0.751168762,0.955740671,1.39E-06,0.717694054,0.603622759,0.709216442,0.070065043,0.069392541,0.070651847,0.086206785,0.091431874,0.073391689,0.279616223,0.176510931,0.110694184,0.429495794,0.104100885,0.825072704,0.265469108,0.204425472,0.183143699,0.632175321,0.288627498
Guadalajara,0.177626493,0.04599453,0.309186993,0.003366879,0.279909869,0.550069675,0.053467344,0.499795119,0.350168702,0.293632313,0.965456426,0.918810251,0.952139874,0.965457343,0.918809062,0.061057044,0.996859799,0.182734634,0.003366879,0.924189789,0.905141015,0.919393725,0.663277991,0.711536018,0.965243202,1.54E-06,0.822409453,0.725641119,0.723292657,0.026234208,0.027087346,0.025489785,0.028660903,0.026263965,0.024640088,0.039476668,0.035257771,0.04315197,0.604130328,0.071970116,0.496980826,0.632462972,0.364467279,0.125540039,0.411070555,0.336159951
"Hospitalet de Llobregat, L'",0.14185834,0.040914504,0.177007305,0.002756537,0.25294219,0.449034486,0.045289074,0.465135622,0.438460138,0.361693867,0.878390539,0.751951493,0.807110613,0.878390638,0.751950876,0.085176039,0.996763731,0.178250819,0.002756538,0.940456666,0.914584663,0.927566261,0.720047617,0.792378841,0.971388178,1.61E-06,0.865750644,0.779768106,0.627595804,0.080780753,0.083846505,0.078105671,0.063021095,0.073199956,0.07726513,0.024928042,0.056204728,0.073170732,0.413005612,0.034197488,0.624584705,0.724319975,0.065177444,0.169971503,0.702617911,0.065159098
Huelva,0.163144936,0.099628912,0.21479273,0.009103681,0.26653367,0.455492221,0.074554426,0.475648449,0.381251134,0.291224833,0.967460287,0.923236648,0.945742854,0.967460116,0.92323552,0.080724301,0.989392564,0.062072211,0.009103681,0.933638679,0.893210338,0.902744251,0.749955754,0.697396958,0.960335595,1.44E-06,0.751495965,0.554803689,0.605330764,0.043133027,0.044432103,0.041999493,0.048936085,0.04423927,0.041843016,0.069411252,0.055564627,0.020637899,0.671887908,0.126822299,0.930325953,0.437064454,0.141413633,0.093479909,0.504396089,0.165930073
Huesca,0.08752195,0.041229198,0.297644641,0.001617184,0.52751306,0.620785037,0.037460539,0.670794115,0.710669931,0.357967387,0.900816355,0.790792651,0.877122245,0.900816465,0.790791995,0.031251523,0.996956867,0.187455526,0.001617184,0.942963147,0.904981337,0.90527726,0.583679575,0.508199954,0.956251119,1.49E-06,0.776571473,0.66178973,0.729501177,0.016180021,0.016540329,0.015865627,0.017914679,0.018485266,0.015740638,0.045617096,0.031893978,0.048780488,0.605304701,0.114935149,0.443874579,0.836863719,0.051996543,0.160350262,0.475783343,0.132928473
Jaén,0.167392654,0.042844074,0.17012141,0.003043012,0.197987829,0.449267274,0.044959299,0.448620033,0.371576721,0.274803623,0.987607179,0.969623765,0.960551106,0.98760764,0.969623221,0.104575216,0.997016909,0.190534395,0.003043012,0.937654457,0.883513749,0.897664265,0.791384687,0.823171934,0.961480317,1.45E-06,0.765988108,0.443295632,0.668754014,0.033812932,0.034908318,0.032857132,0.04113316,0.035678979,0.032758034,0.071923245,0.047334766,0.024390244,0.487254335,0.120062137,0.66735784,0.436306156,0.085971686,0.111115542,0.451812486,0.356079607
Jerez de la Frontera,0.492064675,0.069765891,0.231245153,0.010243624,0.228529192,0.460563078,0.065665461,0.442422637,0.126404442,0.307756104,0.951348499,0.888505936,0.928961373,0.951348632,0.88850514,0.226153146,0.996482534,0.16638309,0.010243624,0.937517412,0.892289007,0.904368465,0.730588681,0.756426547,0.961042027,1.06E-06,0.774090678,0.643626698,0.537839863,0.063904724,0.066983761,0.061218049,0.07787522,0.060096377,0.058596125,0.077174008,0.066707598,0.04315197,0.386423371,0.192920584,0.366922834,0.442084206,0.134019442,0.113045097,0.258532611,0.559894739
"Palmas de Gran Canaria, Las",0.35538862,0.035958715,0.122678038,0.002289103,0.187797807,0.368755071,0.034621498,0.385429874,0.175017608,0.298039958,0.959054028,0.90487211,0.942643788,0.959053698,0.904871405,0.307884775,0.999396577,0.537747853,0.002289104,0.955119576,0.866617491,0.880500837,0.774691332,0.82236355,0.955717509,1.42E-06,0.736554488,0.787813396,0.669503318,0.114319,0.118350678,0.110801081,0.136662217,0.119445768,0.109794469,0.144771042,0.193362552,0.075046904,0.956859558,0.094060595,0.525219186,0.228979624,0.094792355,0.203342219,0.656291669,0.453958663
